id,feature
faem0_si1392_1788,0.0
faem0_si1392_1789,0.0
faem0_si1392_1790,0.0
faem0_si1392_1791,0.0
faem0_si1392_1792,0.0
faem0_si1392_1793,0.0
faem0_si1392_1794,36.085992
faem0_si1392_1795,42.12822
faem0_si1392_1796,43.008166
faem0_si1392_1797,49.538863
faem0_si1392_1798,56.969247
faem0_si1392_1799,55.563903
faem0_si1392_1800,56.08583
faem0_si1392_1801,55.626287
faem0_si1392_1802,56.84989
faem0_si1392_1803,55.85091
faem0_si1392_1804,58.3607
faem0_si1392_1805,60.98357
faem0_si1392_1806,67.54941
faem0_si1392_1807,74.3094
faem0_si1392_1808,84.19577
faem0_si1392_1809,84.1499
faem0_si1392_1810,78.60226
faem0_si1392_1811,82.06961
faem0_si1392_1812,85.61893
faem0_si1392_1813,86.41943
faem0_si1392_1814,79.98096
faem0_si1392_1815,73.01037
faem0_si1392_1816,72.972
faem0_si1392_1817,3.4925395
faem0_si1392_1818,7.675782
faem0_si1392_1819,7.969431
faem0_si1392_1820,6.797539
faem0_si1392_1821,7.1164575
faem0_si1392_1822,6.0399326
faem0_si1392_1823,4.9484486
faem0_si1392_1824,4.3140314
faem0_si1392_1825,1.9122061
faem0_si1392_1826,1.79302769
faem0_si1392_1827,2.25992274
faem0_si1392_1828,3.21178482
faem0_si1392_1829,3.2914089
faem0_si1392_1830,3.3868875
faem0_si1392_1831,3.926758
faem0_si1392_1832,3.3724645
faem0_si1392_1833,3.14289617
faem0_si1392_1834,3.53682535
faem0_si1392_1835,1.4687757
faem0_si1392_1836,0.37133269
faem0_si1392_1837,-0.5006061
faem0_si1392_1838,0.48458646
faem0_si1392_1839,0.8997936
faem0_si1392_1840,-0.40111188
faem0_si1392_1841,1.4619574
faem0_si1392_1842,1.4692864
faem0_si1392_1843,0.9943078
faem0_si1392_1844,0.4900065224
faem0_si1392_1845,0.274893839
faem0_si1392_1846,0.328881117
faem0_si1392_1847,0.36701956
faem0_si1392_1848,-0.47421704
faem0_si1392_1849,-0.62580609
faem0_si1392_1850,-0.606174683
faem0_si1392_1851,-0.375542536
faem0_si1392_1852,-0.01472797
faem0_si1392_1853,0.20325516
faem0_si1392_1854,-1.08217241
faem0_si1392_1855,-1.805166351
faem0_si1392_1856,-1.3061513
faem0_si1392_1857,-1.33407306
faem0_si1392_1858,-2.13789316
faem0_si1392_1859,-2.41626401
faem0_si1392_1860,-2.3899859
faem0_si1392_1861,-1.402493911
faem0_si1392_1862,-1.19566127
faem0_si1392_1863,198.778848
faem0_si1392_1864,221.280124
faem0_si1392_1865,259.047879
faem0_si1392_1866,299.191604
faem0_si1392_1867,327.671546
faem0_si1392_1868,316.095486
faem0_si1392_1869,306.339269
faem0_si1392_1870,324.569851
faem0_si1392_1871,311.923401
faem0_si1392_1872,269.55468
faem0_si1392_1873,240.067601
faem0_si1392_1874,223.928737
faem0_si1392_1875,218.696299
faem0_si1392_1876,226.098292
faem0_si1392_1877,265.435826
faem0_si1392_1878,291.700873
faem0_si1392_1879,299.48727
faem0_si1392_1880,297.949407
faem0_si1392_1881,259.711781
faem0_si1392_1882,234.992352
faem0_si1392_1883,264.16917
faem0_si1392_1884,275.64748
faem0_si1392_1885,265.76187
faem0_si1392_1886,-9.09300231
faem0_si1392_1887,-8.09332296
faem0_si1392_1888,-9.40662904
faem0_si1392_1889,-9.96049867
faem0_si1392_1890,-11.702973732
faem0_si1392_1891,-12.87207695
faem0_si1392_1892,-9.95803089
faem0_si1392_1893,-9.74025162
faem0_si1392_1894,-8.939541882
faem0_si1392_1895,-8.7929666
faem0_si1392_1896,-8.41452321
faem0_si1392_1897,-6.865324207
faem0_si1392_1898,-6.544891672
faem0_si1392_1899,-7.159769
faem0_si1392_1900,-9.2896301
faem0_si1392_1901,-7.32422732
faem0_si1392_1902,-5.63203066
faem0_si1392_1903,-4.52277923
faem0_si1392_1904,-2.818925537
faem0_si1392_1905,-0.533660978
faem0_si1392_1906,-2.22496503
faem0_si1392_1907,-3.39171271
faem0_si1392_1908,-3.925699409
faem0_si1392_1909,1.41455355
faem0_si1392_1910,1.787418476
faem0_si1392_1911,1.823388075
faem0_si1392_1912,1.849581127
faem0_si1392_1913,1.436763526
faem0_si1392_1914,1.36468941
faem0_si1392_1915,0.97362583
faem0_si1392_1916,0.539401402
faem0_si1392_1917,-0.10064044
faem0_si1392_1918,0.5983773
faem0_si1392_1919,2.24550106
faem0_si1392_1920,2.583440158
faem0_si1392_1921,1.782100964
faem0_si1392_1922,1.391044216
faem0_si1392_1923,1.382854398
faem0_si1392_1924,0.42867414
faem0_si1392_1925,0.579470708
faem0_si1392_1926,0.93329631
faem0_si1392_1927,1.231792107
faem0_si1392_1928,0.61535548639
faem0_si1392_1929,-0.365425794
faem0_si1392_1930,0.88995494
faem0_si1392_1931,1.23799278
faem0_si1392_1932,155.201024
faem0_si1392_1933,237.81271
faem0_si1392_1934,242.2332
faem0_si1392_1935,233.84018
faem0_si1392_1936,247.71168
faem0_si1392_1937,215.340334
faem0_si1392_1938,219.923092
faem0_si1392_1939,234.00603
faem0_si1392_1940,243.86164
faem0_si1392_1941,234.01428
faem0_si1392_1942,210.017526
faem0_si1392_1943,207.071633
faem0_si1392_1944,207.580915
faem0_si1392_1945,212.1976
faem0_si1392_1946,203.471488
faem0_si1392_1947,182.879709
faem0_si1392_1948,187.627856
faem0_si1392_1949,207.2704
faem0_si1392_1950,206.61774
faem0_si1392_1951,196.02635
faem0_si1392_1952,207.29314
faem0_si1392_1953,230.61172
faem0_si1392_1954,247.76748
faem0_si1392_1955,-0.92819211
faem0_si1392_1956,-3.5361703
faem0_si1392_1957,-7.69285278
faem0_si1392_1958,-9.037658193
faem0_si1392_1959,-10.6076263
faem0_si1392_1960,-9.48194283
faem0_si1392_1961,-8.64964346
faem0_si1392_1962,-6.696467647
faem0_si1392_1963,-5.94314737
faem0_si1392_1964,-7.022541631
faem0_si1392_1965,-6.4053056
faem0_si1392_1966,-5.71414865
faem0_si1392_1967,-4.95077663
faem0_si1392_1968,-2.99068341
faem0_si1392_1969,-3.20485765
faem0_si1392_1970,-1.85226107
faem0_si1392_1971,-2.3450768
faem0_si1392_1972,-2.4786694
faem0_si1392_1973,0.19873108
faem0_si1392_1974,2.44633957
faem0_si1392_1975,1.19127884
faem0_si1392_1976,0.86244764
faem0_si1392_1977,0.53614685
faem0_si1392_1978,0.856539982
faem0_si1392_1979,-0.751173377
faem0_si1392_1980,-1.20236164
faem0_si1392_1981,-0.14292726
faem0_si1392_1982,0.82841111
faem0_si1392_1983,3.59928031
faem0_si1392_1984,3.49492728
faem0_si1392_1985,2.379047136
faem0_si1392_1986,0.757999037
faem0_si1392_1987,1.49861275
faem0_si1392_1988,4.46227563
faem0_si1392_1989,5.3293789019
faem0_si1392_1990,4.593433
faem0_si1392_1991,3.55060001
faem0_si1392_1992,4.987254295
faem0_si1392_1993,6.03947182
faem0_si1392_1994,6.43787174
faem0_si1392_1995,5.45564789
faem0_si1392_1996,3.82579127
faem0_si1392_1997,3.180019672
faem0_si1392_1998,1.14878724
faem0_si1392_1999,0.702069706
faem0_si1392_2000,0.33849326
faem0_si1392_2001,62.025583
faem0_si1392_2002,117.22413
faem0_si1392_2003,115.91136
faem0_si1392_2004,116.57813
faem0_si1392_2005,119.49733
faem0_si1392_2006,106.14009
faem0_si1392_2007,104.32055
faem0_si1392_2008,108.61026
faem0_si1392_2009,99.3218
faem0_si1392_2010,96.18987
faem0_si1392_2011,97.18013
faem0_si1392_2012,102.105988
faem0_si1392_2013,116.26121
faem0_si1392_2014,122.48633
faem0_si1392_2015,119.32452
faem0_si1392_2016,105.026717
faem0_si1392_2017,103.85513
faem0_si1392_2018,107.47728
faem0_si1392_2019,104.12061
faem0_si1392_2020,98.58387
faem0_si1392_2021,98.91327
faem0_si1392_2022,107.31682
faem0_si1392_2023,110.85727
faem0_si1392_2024,1.86480698
faem0_si1392_2025,-2.764486985
faem0_si1392_2026,-2.792473382
faem0_si1392_2027,-2.84624724
faem0_si1392_2028,-3.45259581
faem0_si1392_2029,-1.82494999
faem0_si1392_2030,-1.2690703
faem0_si1392_2031,-1.48273346
faem0_si1392_2032,0.04418012
faem0_si1392_2033,1.33058763
faem0_si1392_2034,3.68377792
faem0_si1392_2035,5.778512
faem0_si1392_2036,3.9111148
faem0_si1392_2037,1.421791991
faem0_si1392_2038,2.13694732
faem0_si1392_2039,5.9927334
faem0_si1392_2040,5.908591
faem0_si1392_2041,3.63673793
faem0_si1392_2042,4.07975985
faem0_si1392_2043,4.87168283
faem0_si1392_2044,5.07390065
faem0_si1392_2045,3.452922124
faem0_si1392_2046,3.56750544
faem0_si1392_2047,-0.02557425
faem0_si1392_2048,-1.11285814
faem0_si1392_2049,-0.88013313
faem0_si1392_2050,-0.47237351
faem0_si1392_2051,-0.262687721
faem0_si1392_2052,0.27839593
faem0_si1392_2053,0.50492344
faem0_si1392_2054,0.38162827
faem0_si1392_2055,0.368573039
faem0_si1392_2056,0.27316481
faem0_si1392_2057,0.87428203
faem0_si1392_2058,1.254594
faem0_si1392_2059,1.213744982
faem0_si1392_2060,1.32853576
faem0_si1392_2061,1.7600334
faem0_si1392_2062,2.44185786
faem0_si1392_2063,2.61778809
faem0_si1392_2064,2.3984747891
faem0_si1392_2065,1.98304583
faem0_si1392_2066,2.09044232
faem0_si1392_2067,1.594363571
faem0_si1392_2068,1.35763557
faem0_si1392_2069,1.33922392
faem0_si1392_2070,34.36177
faem0_si1392_2071,39.16222
faem0_si1392_2072,38.8827
faem0_si1392_2073,41.02474
faem0_si1392_2074,45.72183
faem0_si1392_2075,42.01693
faem0_si1392_2076,40.66787
faem0_si1392_2077,39.76688
faem0_si1392_2078,37.11438
faem0_si1392_2079,35.31485
faem0_si1392_2080,42.55858
faem0_si1392_2081,40.18431
faem0_si1392_2082,40.2742
faem0_si1392_2083,41.33447
faem0_si1392_2084,41.85766
faem0_si1392_2085,39.65813
faem0_si1392_2086,36.60366
faem0_si1392_2087,39.93902
faem0_si1392_2088,36.94974
faem0_si1392_2089,31.31163
faem0_si1392_2090,38.36653
faem0_si1392_2091,42.14574
faem0_si1392_2092,44.42979
faem0_si1392_2093,-0.78011517
faem0_si1392_2094,-0.61169387
faem0_si1392_2095,-1.4143443
faem0_si1392_2096,-1.9644207
faem0_si1392_2097,-2.0488193
faem0_si1392_2098,-2.690779
faem0_si1392_2099,-2.1188195
faem0_si1392_2100,-2.0417132
faem0_si1392_2101,-3.2204298
faem0_si1392_2102,-3.5738641
faem0_si1392_2103,-2.8220318
faem0_si1392_2104,-4.0856012
faem0_si1392_2105,-3.2283299
faem0_si1392_2106,-1.9644337
faem0_si1392_2107,-2.7517507
faem0_si1392_2108,-4.3340198
faem0_si1392_2109,-5.148387
faem0_si1392_2110,-4.0383712
faem0_si1392_2111,-2.4635958
faem0_si1392_2112,-0.34191421
faem0_si1392_2113,-0.30385944
faem0_si1392_2114,-0.3274637
faem0_si1392_2115,-0.0646563
faem0_si1392_2116,0.27512281
faem0_si1392_2117,0.22049536
faem0_si1392_2118,0.4200519
faem0_si1392_2119,0.5749075
faem0_si1392_2120,0.4036471
faem0_si1392_2121,0.7770633
faem0_si1392_2122,0.762814
faem0_si1392_2123,0.7717935
faem0_si1392_2124,0.71994477
faem0_si1392_2125,0.83528404
faem0_si1392_2126,0.36513526
faem0_si1392_2127,1.1984617
faem0_si1392_2128,1.1919823
faem0_si1392_2129,0.6405715
faem0_si1392_2130,0.9658114
faem0_si1392_2131,1.1600685
faem0_si1392_2132,1.084035878
faem0_si1392_2133,0.64925059
faem0_si1392_2134,0.46534866
faem0_si1392_2135,0.5845377
faem0_si1392_2136,-0.198394542
faem0_si1392_2137,0.26552225
faem0_si1392_2138,0.18443585
faem0_si1392_2139,0.0
faem0_si1392_2140,0.0
faem0_si1392_2141,0.0
faem0_si1392_2142,0.0
faem0_si1392_2143,0.0
faem0_si1392_2144,0.0
faem0_si1392_2145,0.0
faem0_si1392_2146,0.0
faem0_si1392_2147,0.0
faem0_si1392_2148,0.0
faem0_si1392_2149,0.0
faem0_si1392_2150,0.0
faem0_si1392_2151,0.0
faem0_si1392_2152,0.0
faem0_si1392_2153,0.0
faem0_si1392_2154,0.0
faem0_si1392_2155,0.0
faem0_si1392_2156,0.0
faem0_si1392_2157,0.0
faem0_si1392_2158,0.0
faem0_si1392_2159,0.0
faem0_si1392_2160,0.0
faem0_si1392_2161,0.0
faem0_si1392_2162,0.0
faem0_si1392_2163,0.0
faem0_si1392_2164,0.0
faem0_si1392_2165,0.0
faem0_si1392_2166,0.0
faem0_si1392_2167,0.0
faem0_si1392_2168,0.0
faem0_si1392_2169,0.0
faem0_si1392_2170,0.0
faem0_si1392_2171,0.0
faem0_si1392_2172,0.0
faem0_si1392_2173,0.0
faem0_si1392_2174,0.0
faem0_si1392_2175,0.0
faem0_si1392_2176,0.0
faem0_si1392_2177,0.0
faem0_si1392_2178,0.0
faem0_si1392_2179,0.0
faem0_si1392_2180,0.0
faem0_si1392_2181,0.0
faem0_si1392_2182,0.0
faem0_si1392_2183,0.0
faem0_si1392_2184,0.0
faem0_si1392_2185,0.0
faem0_si1392_2186,0.0
faem0_si1392_2187,0.0
faem0_si1392_2188,0.0
faem0_si1392_2189,0.0
faem0_si1392_2190,0.0
faem0_si1392_2191,0.0
faem0_si1392_2192,0.0
faem0_si1392_2193,0.0
faem0_si1392_2194,0.0
faem0_si1392_2195,0.0
faem0_si1392_2196,0.0
faem0_si1392_2197,0.0
faem0_si1392_2198,0.0
faem0_si1392_2199,0.0
faem0_si1392_2200,0.0
faem0_si1392_2201,0.0
faem0_si1392_2202,0.0
faem0_si1392_2203,0.0
faem0_si1392_2204,0.0
faem0_si1392_2205,0.0
faem0_si1392_2206,0.0
faem0_si1392_2207,0.0
faem0_si1392_2208,0.0
faem0_si1392_2209,0.0
faem0_si1392_2210,0.0
faem0_si1392_2211,0.0
faem0_si1392_2212,0.0
faem0_si1392_2213,0.0
faem0_si1392_2214,0.0
faem0_si1392_2215,0.0
faem0_si1392_2216,0.0
faem0_si1392_2217,0.0
faem0_si1392_2218,0.0
faem0_si1392_2219,0.0
faem0_si1392_2220,0.0
faem0_si1392_2221,0.0
faem0_si1392_2222,0.0
faem0_si1392_2223,0.0
faem0_si1392_2224,0.0
faem0_si1392_2225,0.0
faem0_si1392_2226,0.0
faem0_si1392_2227,0.0
faem0_si1392_2228,0.0
faem0_si1392_2229,0.0
faem0_si1392_2230,0.0
faem0_si1392_2231,0.0
faem0_si1392_2232,0.0
faem0_si1392_2233,0.0
faem0_si1392_2234,0.0
faem0_si1392_2235,0.0
faem0_si1392_2236,0.0
faem0_si1392_2237,0.0
faem0_si1392_2238,0.0
faem0_si1392_2239,0.0
faem0_si1392_2240,0.0
faem0_si1392_2241,0.0
faem0_si1392_2242,0.0
faem0_si1392_2243,0.0
faem0_si1392_2244,0.0
faem0_si1392_2245,0.0
faem0_si1392_2246,0.0
faem0_si1392_2247,0.0
faem0_si1392_2248,0.0
faem0_si1392_2249,0.0
faem0_si1392_2250,0.0
faem0_si1392_2251,0.0
faem0_si1392_2252,0.0
faem0_si1392_2253,0.0
faem0_si1392_2254,0.0
faem0_si1392_2255,0.0
faem0_si1392_2256,0.0
faem0_si1392_2257,0.0
faem0_si1392_2258,0.0
faem0_si1392_2259,0.0
faem0_si1392_2260,0.0
faem0_si1392_2261,0.0
faem0_si1392_2262,0.0
faem0_si1392_2263,0.0
faem0_si1392_2264,0.0
faem0_si1392_2265,0.0
faem0_si1392_2266,0.0
faem0_si1392_2267,0.0
faem0_si1392_2268,0.0
faem0_si1392_2269,0.0
faem0_si1392_2270,0.0
faem0_si1392_2271,0.0
faem0_si1392_2272,0.0
faem0_si1392_2273,0.0
faem0_si1392_2274,0.0
faem0_si1392_2275,0.0
faem0_si1392_2276,0.0
faem0_si1392_2277,117.599661
faem0_si1392_2278,133.44038
faem0_si1392_2279,138.827904
faem0_si1392_2280,152.369345
faem0_si1392_2281,166.385575
faem0_si1392_2282,174.427585
faem0_si1392_2283,175.83007
faem0_si1392_2284,174.904088
faem0_si1392_2285,167.912395
faem0_si1392_2286,163.877231
faem0_si1392_2287,170.501852
faem0_si1392_2288,184.429377
faem0_si1392_2289,186.502319
faem0_si1392_2290,179.34672
faem0_si1392_2291,191.067412
faem0_si1392_2292,190.000936
faem0_si1392_2293,191.953818
faem0_si1392_2294,197.062437
faem0_si1392_2295,187.421461
faem0_si1392_2296,184.893575
faem0_si1392_2297,178.87503
faem0_si1392_2298,184.51203
faem0_si1392_2299,181.5738
faem0_si1392_2300,12.6934137
faem0_si1392_2301,14.2516467
faem0_si1392_2302,15.3538684
faem0_si1392_2303,18.0658779
faem0_si1392_2304,19.3606125
faem0_si1392_2305,19.894098
faem0_si1392_2306,19.7585653
faem0_si1392_2307,17.9992642
faem0_si1392_2308,14.29939096
faem0_si1392_2309,11.38506965
faem0_si1392_2310,11.02453545
faem0_si1392_2311,11.27306361
faem0_si1392_2312,10.6488031
faem0_si1392_2313,9.71553861
faem0_si1392_2314,11.88442914
faem0_si1392_2315,10.54060115
faem0_si1392_2316,9.27409972
faem0_si1392_2317,8.3372396
faem0_si1392_2318,6.552479173
faem0_si1392_2319,1.88468142
faem0_si1392_2320,0.78266987
faem0_si1392_2321,4.3321977
faem0_si1392_2322,4.6472177
faem0_si1392_2323,-0.98550684
faem0_si1392_2324,-1.09344915
faem0_si1392_2325,-0.53873631
faem0_si1392_2326,-0.77660163
faem0_si1392_2327,-1.38992744
faem0_si1392_2328,-1.34918537
faem0_si1392_2329,-1.26015971
faem0_si1392_2330,-1.04040315
faem0_si1392_2331,-0.93655597
faem0_si1392_2332,-1.66113299
faem0_si1392_2333,-2.47099776
faem0_si1392_2334,-2.72238724
faem0_si1392_2335,-2.82063613
faem0_si1392_2336,-2.10265961
faem0_si1392_2337,-1.911957
faem0_si1392_2338,-2.46619954
faem0_si1392_2339,-2.71059292
faem0_si1392_2340,-3.00248305
faem0_si1392_2341,-3.06265823
faem0_si1392_2342,-4.2439727
faem0_si1392_2343,-3.6430083
faem0_si1392_2344,-2.46889673
faem0_si1392_2345,-1.984980255
faem0_si1392_2346,128.54725
faem0_si1392_2347,138.20703
faem0_si1392_2348,157.12769
faem0_si1392_2349,176.31654
faem0_si1392_2350,190.36798
faem0_si1392_2351,195.97012
faem0_si1392_2352,185.21476
faem0_si1392_2353,186.29464
faem0_si1392_2354,195.30076
faem0_si1392_2355,199.8142
faem0_si1392_2356,185.39699
faem0_si1392_2357,182.36971
faem0_si1392_2358,173.73196
faem0_si1392_2359,142.40011
faem0_si1392_2360,131.74075
faem0_si1392_2361,132.13381
faem0_si1392_2362,137.30511
faem0_si1392_2363,145.92802
faem0_si1392_2364,139.48743
faem0_si1392_2365,127.68357
faem0_si1392_2366,115.1908
faem0_si1392_2367,122.63536
faem0_si1392_2368,147.04374
faem0_si1392_2369,-1.54350362
faem0_si1392_2370,-1.29325673158
faem0_si1392_2371,-2.02735089
faem0_si1392_2372,-1.83068153
faem0_si1392_2373,-2.93928971
faem0_si1392_2374,-5.59267153
faem0_si1392_2375,-5.36943551
faem0_si1392_2376,-5.6205128
faem0_si1392_2377,-6.872326714
faem0_si1392_2378,-5.4885405
faem0_si1392_2379,-2.6712743
faem0_si1392_2380,-3.2710983
faem0_si1392_2381,-1.88416767
faem0_si1392_2382,-0.1321985
faem0_si1392_2383,-1.349011
faem0_si1392_2384,-1.31536714
faem0_si1392_2385,-1.61326897
faem0_si1392_2386,-1.59112948
faem0_si1392_2387,-0.54255135
faem0_si1392_2388,-1.3412884
faem0_si1392_2389,0.655147997
faem0_si1392_2390,0.921382074
faem0_si1392_2391,2.126964664
faem0_si1392_2392,-0.168640569
faem0_si1392_2393,0.093214675
faem0_si1392_2394,-0.284441842186
faem0_si1392_2395,-0.856622775
faem0_si1392_2396,-1.285272312
faem0_si1392_2397,-2.45395906
faem0_si1392_2398,-1.55092013
faem0_si1392_2399,-1.30179985
faem0_si1392_2400,-1.5885028
faem0_si1392_2401,-2.00602882
faem0_si1392_2402,-1.5883937
faem0_si1392_2403,-1.67656956
faem0_si1392_2404,-0.85415642
faem0_si1392_2405,0.43227696
faem0_si1392_2406,-0.342446751
faem0_si1392_2407,-0.52264747
faem0_si1392_2408,-0.048918323
faem0_si1392_2409,-0.4315139
faem0_si1392_2410,-0.525490264
faem0_si1392_2411,-0.457560204
faem0_si1392_2412,0.020803778
faem0_si1392_2413,-0.163674024
faem0_si1392_2414,-0.58325534
faem0_si1392_2415,239.878327
faem0_si1392_2416,293.610587
faem0_si1392_2417,308.217335
faem0_si1392_2418,340.23113
faem0_si1392_2419,357.80933
faem0_si1392_2420,359.75301
faem0_si1392_2421,361.25417
faem0_si1392_2422,362.3721
faem0_si1392_2423,363.35461
faem0_si1392_2424,371.12728
faem0_si1392_2425,401.79977
faem0_si1392_2426,433.88297
faem0_si1392_2427,440.87111
faem0_si1392_2428,444.25893
faem0_si1392_2429,468.36391
faem0_si1392_2430,472.52842
faem0_si1392_2431,495.44695
faem0_si1392_2432,481.54531
faem0_si1392_2433,477.57473
faem0_si1392_2434,471.35557
faem0_si1392_2435,459.87611
faem0_si1392_2436,463.60099
faem0_si1392_2437,465.96703
faem0_si1392_2438,0.23261448
faem0_si1392_2439,2.10371953
faem0_si1392_2440,0.88366443
faem0_si1392_2441,4.69966886
faem0_si1392_2442,4.93579166
faem0_si1392_2443,6.76660419
faem0_si1392_2444,5.39090981842
faem0_si1392_2445,3.874086595
faem0_si1392_2446,2.34281411
faem0_si1392_2447,2.776025121
faem0_si1392_2448,3.39825541
faem0_si1392_2449,1.85772301
faem0_si1392_2450,-2.106667699
faem0_si1392_2451,-1.8784109
faem0_si1392_2452,-1.15957237467
faem0_si1392_2453,-2.91472146
faem0_si1392_2454,-4.36277345
faem0_si1392_2455,-3.9976283
faem0_si1392_2456,-4.596048148
faem0_si1392_2457,-6.39240472
faem0_si1392_2458,-8.24474556
faem0_si1392_2459,-5.42938889
faem0_si1392_2460,-4.87304202
faem0_si1392_2461,1.95763194
faem0_si1392_2462,3.00269162
faem0_si1392_2463,2.483107974
faem0_si1392_2464,2.2432828
faem0_si1392_2465,2.269765485
faem0_si1392_2466,1.774472742
faem0_si1392_2467,0.64589707
faem0_si1392_2468,0.316000746
faem0_si1392_2469,-0.6166439319
faem0_si1392_2470,-0.40825036
faem0_si1392_2471,-0.487380735
faem0_si1392_2472,-0.837189835
faem0_si1392_2473,-0.908349541
faem0_si1392_2474,-0.878605198
faem0_si1392_2475,-1.9123373262
faem0_si1392_2476,-3.390312307
faem0_si1392_2477,-3.97538337
faem0_si1392_2478,-3.57874876
faem0_si1392_2479,-4.108750837
faem0_si1392_2480,-5.24414385
faem0_si1392_2481,-5.37727944
faem0_si1392_2482,-3.89570377
faem0_si1392_2483,-3.235753524
faem0_si1392_2484,66.9929212
faem0_si1392_2485,85.64354
faem0_si1392_2486,100.796647
faem0_si1392_2487,111.968838
faem0_si1392_2488,142.588567
faem0_si1392_2489,158.054764
faem0_si1392_2490,167.269656
faem0_si1392_2491,174.334708
faem0_si1392_2492,181.108703
faem0_si1392_2493,194.470363
faem0_si1392_2494,203.507291
faem0_si1392_2495,215.512562
faem0_si1392_2496,224.615655
faem0_si1392_2497,233.517659
faem0_si1392_2498,244.9255
faem0_si1392_2499,250.74176
faem0_si1392_2500,262.993972
faem0_si1392_2501,273.104737
faem0_si1392_2502,280.757322
faem0_si1392_2503,288.647399
faem0_si1392_2504,290.777135
faem0_si1392_2505,299.28879
faem0_si1392_2506,306.58351
faem0_si1392_2507,3.99068493921
faem0_si1392_2508,6.06390739
faem0_si1392_2509,6.34201254921
faem0_si1392_2510,5.83202264
faem0_si1392_2511,6.08503064158
faem0_si1392_2512,7.42801092
faem0_si1392_2513,5.99495048
faem0_si1392_2514,5.53170679
faem0_si1392_2515,6.35125273
faem0_si1392_2516,6.93286522079
faem0_si1392_2517,6.93409406
faem0_si1392_2518,6.1754041
faem0_si1392_2519,4.52122420979
faem0_si1392_2520,5.85871397221
faem0_si1392_2521,6.165751304
faem0_si1392_2522,6.19203280058
faem0_si1392_2523,4.227955769
faem0_si1392_2524,5.187961465
faem0_si1392_2525,5.872283695
faem0_si1392_2526,4.01263520158
faem0_si1392_2527,1.700488808
faem0_si1392_2528,2.29613651
faem0_si1392_2529,2.34534785842
faem0_si1392_2530,5.368762238
faem0_si1392_2531,6.34122273
faem0_si1392_2532,6.403716308
faem0_si1392_2533,7.801966894
faem0_si1392_2534,7.72681289
faem0_si1392_2535,7.68131253
faem0_si1392_2536,6.73572024
faem0_si1392_2537,6.37123885
faem0_si1392_2538,6.186550594
faem0_si1392_2539,5.652656661
faem0_si1392_2540,5.87124721
faem0_si1392_2541,5.456476384
faem0_si1392_2542,5.6491822237
faem0_si1392_2543,5.541814
faem0_si1392_2544,6.50861957
faem0_si1392_2545,6.2476377878
faem0_si1392_2546,5.453052858
faem0_si1392_2547,6.01778077
faem0_si1392_2548,4.99778677141
faem0_si1392_2549,3.086410181
faem0_si1392_2550,1.626600501
faem0_si1392_2551,2.746410427
faem0_si1392_2552,3.164038
faem0_si1392_2553,392.296307
faem0_si1392_2554,453.586652
faem0_si1392_2555,491.98881
faem0_si1392_2556,528.722231
faem0_si1392_2557,556.806028
faem0_si1392_2558,564.549196
faem0_si1392_2559,574.848212
faem0_si1392_2560,574.483268
faem0_si1392_2561,581.605879
faem0_si1392_2562,587.347644
faem0_si1392_2563,606.149887
faem0_si1392_2564,629.837184
faem0_si1392_2565,626.545746
faem0_si1392_2566,624.136314
faem0_si1392_2567,655.831891
faem0_si1392_2568,676.836587
faem0_si1392_2569,723.480989
faem0_si1392_2570,786.670821
faem0_si1392_2571,835.966315
faem0_si1392_2572,879.62113
faem0_si1392_2573,899.860382
faem0_si1392_2574,896.99382
faem0_si1392_2575,876.50304
faem0_si1392_2576,-5.37135263
faem0_si1392_2577,1.09439123
faem0_si1392_2578,1.9065853758
faem0_si1392_2579,2.69656769
faem0_si1392_2580,1.74716667
faem0_si1392_2581,-0.851414285
faem0_si1392_2582,-2.149181441
faem0_si1392_2583,-3.61459123
faem0_si1392_2584,-3.33713145
faem0_si1392_2585,-3.0894460239
faem0_si1392_2586,-2.85654368
faem0_si1392_2587,-0.202013955781
faem0_si1392_2588,1.024497074
faem0_si1392_2589,0.711445332
faem0_si1392_2590,1.584722929
faem0_si1392_2591,-2.600625447
faem0_si1392_2592,-2.41268945
faem0_si1392_2593,-2.58757312
faem0_si1392_2594,-5.55920216158
faem0_si1392_2595,-12.0806448568
faem0_si1392_2596,-17.2001975868
faem0_si1392_2597,-15.491493622
faem0_si1392_2598,-13.62459263
faem0_si1392_2599,-0.027512409
faem0_si1392_2600,2.249590218
faem0_si1392_2601,1.036704264
faem0_si1392_2602,2.480126566
faem0_si1392_2603,2.043690098
faem0_si1392_2604,1.475528484
faem0_si1392_2605,0.911532597
faem0_si1392_2606,0.972996643
faem0_si1392_2607,0.002358374
faem0_si1392_2608,-0.088552661
faem0_si1392_2609,0.731367720977
faem0_si1392_2610,0.6243746219
faem0_si1392_2611,-0.1675845
faem0_si1392_2612,-0.34709153158
faem0_si1392_2613,0.67028814
faem0_si1392_2614,0.222850098
faem0_si1392_2615,-1.03827593
faem0_si1392_2616,-0.807411098
faem0_si1392_2617,-3.110647252
faem0_si1392_2618,-5.7406517191
faem0_si1392_2619,-7.020422792
faem0_si1392_2620,-5.442548127
faem0_si1392_2621,-4.459947551
faem0_si1392_2622,0.0
faem0_si1392_2623,0.0
faem0_si1392_2624,0.0
faem0_si1392_2625,0.0
faem0_si1392_2626,0.0
faem0_si1392_2627,0.0
faem0_si1392_2628,0.0
